### task_name: approx
### 3 5
### input_signal_factor [4.02319e-312, 4.42551e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_ikeda,1,100,0.7000,9.5000,0.8200,0.3600,0.0000,0.02557721,0.02913348,0.02843243,0.16861918
TD_ikeda,1,100,0.8000,8.0000,0.9800,0.3400,1.0000,0.03917017,0.04030114,0.03995287,0.19988214
TD_ikeda,1,100,0.9000,7.0000,1.1000,0.3200,4.0000,0.24523395,0.25800503,0.25689330,0.50684643
TD_ikeda,1,100,1.0000,5.0000,0.7400,0.3800,3.0000,0.90163910,0.96325931,0.96483192,0.98225858
TD_ikeda,2,100,0.0000,5.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TD_ikeda,2,100,0.1000,8.0000,0.9800,0.2600,0.0000,0.00054327,0.00054745,0.00054645,0.02337629
TD_ikeda,2,100,0.2000,8.0000,0.9800,0.2200,0.0000,0.00078294,0.00083030,0.00086689,0.02944307
TD_ikeda,2,100,0.3000,8.0000,0.9800,0.4000,0.0000,0.00121447,0.00131753,0.00131988,0.03633014
TD_ikeda,2,100,0.4000,8.0000,0.9800,0.3200,0.0000,0.00175187,0.00185197,0.00191873,0.04380330
TD_ikeda,2,100,0.5000,8.0000,0.9800,0.3800,0.0000,0.00691153,0.00718289,0.00754372,0.08685461
TD_ikeda,2,100,0.6000,8.0000,0.9800,0.2200,0.0000,0.00885289,0.00936471,0.00939683,0.09693723
TD_ikeda,2,100,0.7000,9.5000,0.8200,0.4000,0.0000,0.01430418,0.01560607,0.01542248,0.12418729
TD_ikeda,2,100,0.8000,7.0000,1.1000,0.3800,3.0000,0.15598666,0.16570944,0.16262262,0.40326495
TD_ikeda,2,100,0.9000,9.0000,0.8200,0.3400,4.0000,0.67021278,0.70363093,0.70764865,0.84121855
TD_ikeda,2,100,1.0000,5.0000,0.7400,0.3200,3.0000,0.90178864,0.98272023,0.97066675,0.98522421
