### task_name: laser
### 3 0
### input_signal_factor [6.07015e-314, 6.67716e-313]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_ikeda,1,100,0.7000,1.4000,0.7300,0.5000,0.0000,0.04908057,0.04451611,0.08452975,0.29074000
TDE_ikeda,1,100,0.8000,1.3000,1.0000,0.4800,0.0000,0.04864533,0.04454309,0.09346425,0.30571923
TDE_ikeda,1,100,0.9000,1.4000,0.8800,0.5000,0.0000,0.05554179,0.04939233,0.08986656,0.29977752
TDE_ikeda,1,100,1.0000,1.4000,0.8200,0.5000,0.0000,0.07578892,0.07405326,0.16956045,0.41177718
TDE_ikeda,2,100,0.0000,0.6000,0.7300,0.3200,8.0000,0.99942393,0.99938307,0.99930684,0.99965336
TDE_ikeda,2,100,0.1000,1.6000,0.9700,0.4400,0.0000,0.07674469,0.06559476,0.11508814,0.33924643
TDE_ikeda,2,100,0.2000,1.5000,0.8800,0.4400,0.0000,0.06513144,0.05631526,0.11326961,0.33655551
TDE_ikeda,2,100,0.3000,1.2000,0.8500,0.4600,0.0000,0.05486148,0.04950928,0.10373782,0.32208356
TDE_ikeda,2,100,0.4000,1.6000,0.9100,0.4400,1.0000,0.05256104,0.04748869,0.12105425,0.34792851
TDE_ikeda,2,100,0.5000,1.5000,1.0000,0.3400,0.0000,0.04798729,0.04533981,0.08609191,0.29341424
TDE_ikeda,2,100,0.6000,1.4000,0.9100,0.4600,0.0000,0.04921024,0.04484295,0.09940041,0.31527831
TDE_ikeda,2,100,0.7000,1.2000,1.0000,0.4400,0.0000,0.04872030,0.04369158,0.08725201,0.29538451
TDE_ikeda,2,100,0.8000,1.5000,0.8200,0.4800,0.0000,0.05193184,0.04587327,0.09442084,0.30727974
TDE_ikeda,2,100,0.9000,1.2000,1.0000,0.5000,0.0000,0.05789299,0.05018007,0.08948418,0.29913907
TDE_ikeda,2,100,1.0000,1.6000,0.7900,0.4600,0.0000,0.07144215,0.06658016,0.11792928,0.34340833
