### task_name: approx
### 5 1.5
### input_signal_factor [0.5, 20.5]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_ikeda,1,50,0.7000,5.0000,0.3800,0.6500,0.0000,0.66065501,0.69258247,0.70589431,0.84017516
TDE_ikeda,1,50,0.8000,6.0000,0.3400,0.5500,3.0000,0.73872102,0.80202752,0.80246725,0.89580537
TDE_ikeda,1,50,0.9000,9.0000,0.2800,0.6000,3.0000,0.85804234,0.88732902,0.90687334,0.95229898
TDE_ikeda,1,50,1.0000,5.0000,0.2600,0.6000,2.0000,0.85367339,0.87986019,0.92226614,0.96034689
TDE_ikeda,2,50,0.0000,5.0000,0.2200,0.5500,9.0000,0.99999969,1.00135012,1.00166142,1.00083037
TDE_ikeda,2,50,0.1000,7.0000,0.3400,0.5500,0.0000,0.02686100,0.02691800,0.02828619,0.16818500
TDE_ikeda,2,50,0.2000,7.0000,0.3400,0.6500,0.0000,0.04374246,0.04591977,0.04645176,0.21552671
TDE_ikeda,2,50,0.3000,8.0000,0.3200,0.6500,0.0000,0.10230648,0.10518880,0.10941736,0.33078295
TDE_ikeda,2,50,0.4000,7.0000,0.2400,0.5500,0.0000,0.34101386,0.35771737,0.37014238,0.60839328
TDE_ikeda,2,50,0.5000,10.0000,0.2400,0.5500,0.0000,0.43972703,0.47904180,0.49270027,0.70192612
TDE_ikeda,2,50,0.6000,11.0000,0.2400,0.5500,2.0000,0.48816449,0.54235963,0.54443671,0.73785955
TDE_ikeda,2,50,0.7000,9.0000,0.2200,0.5500,0.0000,0.65872679,0.68185631,0.69572759,0.83410287
TDE_ikeda,2,50,0.8000,8.0000,0.2400,0.5500,4.0000,0.71337736,0.75237808,0.75538977,0.86913162
TDE_ikeda,2,50,0.9000,8.0000,0.2800,0.5500,0.0000,0.82498775,0.85786354,0.84423190,0.91882093
TDE_ikeda,2,50,1.0000,5.0000,0.4000,0.8000,0.0000,0.91401300,0.92765840,0.95592235,0.97771282
