### task_name: narma
### 10 0
### input_signal_factor [0.1, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_ikeda,1,20,0.7000,0.3500,0.7000,0.9000,0.0000,0.21940546,0.20415497,0.21021920,0.45849668
TDE_ikeda,1,20,0.8000,0.2000,1.0000,0.9000,1.0000,0.21748109,0.21039310,0.20776750,0.45581521
TDE_ikeda,1,20,0.9000,0.1000,0.7000,0.9000,0.0000,0.21081756,0.20722433,0.20077618,0.44808055
TDE_ikeda,1,20,1.0000,0.1000,1.0000,0.9000,0.0000,0.22323261,0.21913251,0.21676320,0.46557835
TDE_ikeda,2,20,0.0000,0.1000,0.3000,0.3000,9.0000,0.99476746,1.01240475,0.99507366,0.99753379
TDE_ikeda,2,20,0.1000,0.1500,0.8000,0.3000,0.0000,0.23468513,0.22270085,0.21953185,0.46854226
TDE_ikeda,2,20,0.2000,0.2500,1.0000,0.7000,1.0000,0.22087883,0.20557857,0.20490379,0.45266300
TDE_ikeda,2,20,0.3000,0.5500,0.3000,0.8000,0.0000,0.21251575,0.20180490,0.20135893,0.44873036
TDE_ikeda,2,20,0.4000,0.2000,1.0000,0.8000,0.0000,0.20793036,0.19461056,0.19830307,0.44531233
TDE_ikeda,2,20,0.5000,0.6000,0.4000,0.9000,0.0000,0.22460821,0.20525817,0.21134003,0.45971734
TDE_ikeda,2,20,0.6000,0.1500,0.9000,0.9000,0.0000,0.21943384,0.20016739,0.20732583,0.45533046
TDE_ikeda,2,20,0.7000,0.2500,0.3000,0.9000,0.0000,0.20771992,0.19850808,0.20143032,0.44880989
TDE_ikeda,2,20,0.8000,0.1500,0.4000,0.9000,0.0000,0.21227714,0.20500214,0.20372813,0.45136253
TDE_ikeda,2,20,0.9000,0.2000,0.6000,0.9000,0.0000,0.21150580,0.20288677,0.20091891,0.44823979
TDE_ikeda,2,20,1.0000,0.2000,0.8000,1.0000,0.0000,0.22186893,0.20773321,0.20956014,0.45777739
TDE_exp,0,20,0.0000,0.1000,0.3000,0.3000,9.0000,0.99476746,1.01240475,0.99507366,0.99753379
TDE_exp,0,20,0.1000,0.5500,0.9000,0.6000,0.0000,0.24621174,0.22941267,0.23327414,0.48298462
TDE_exp,0,20,0.2000,0.4000,0.9000,0.4000,0.0000,0.20928235,0.19836965,0.20061631,0.44790212
TDE_exp,0,20,0.3000,0.1000,1.2000,0.7000,0.0000,0.20676989,0.19811396,0.19532697,0.44195811
TDE_exp,0,20,0.4000,0.2000,0.8000,1.0000,0.0000,0.20427081,0.19045752,0.19618481,0.44292755
TDE_exp,0,20,0.5000,0.1500,0.5000,1.2000,0.0000,0.20680759,0.19678705,0.19669446,0.44350249
TDE_exp,0,20,0.6000,0.2000,0.3000,1.2000,0.0000,0.20744271,0.19594803,0.19735178,0.44424293
TDE_exp,0,20,0.7000,0.1000,0.5000,0.9000,0.0000,0.21160231,0.20305736,0.20339552,0.45099392
TDE_exp,0,20,0.8000,0.2500,0.3000,1.0000,0.0000,0.21071555,0.20222347,0.19787483,0.44483123
TDE_exp,0,20,0.9000,0.1000,1.0000,0.9000,0.0000,0.21466913,0.20927287,0.20432626,0.45202462
TDE_exp,0,20,1.0000,0.1000,1.2000,0.8000,0.0000,0.21258991,0.20588329,0.20135693,0.44872812
TDE_exp,1,20,0.0000,0.1000,0.3000,0.3000,9.0000,0.99476746,1.01240475,0.99507366,0.99753379
TDE_exp,1,20,0.1000,0.4500,0.8000,0.4000,0.0000,0.24355344,0.22669139,0.22825036,0.47775555
TDE_exp,1,20,0.2000,0.3000,0.9000,1.1000,0.0000,0.21540882,0.19978011,0.20243602,0.44992890
TDE_exp,1,20,0.3000,0.1000,1.2000,1.2000,0.0000,0.21118317,0.19499040,0.19828534,0.44529242
TDE_exp,1,20,0.4000,0.1000,1.0000,1.2000,0.0000,0.20382972,0.19441471,0.19866928,0.44572332
TDE_exp,1,20,0.5000,0.6000,0.9000,0.7000,0.0000,0.21293005,0.19961737,0.20481774,0.45256794
TDE_exp,1,20,0.6000,0.2500,0.3000,1.2000,0.0000,0.20651556,0.18824493,0.19600542,0.44272500
TDE_exp,1,20,0.7000,0.2000,0.5000,0.8000,0.0000,0.21675832,0.19934108,0.20559692,0.45342797
TDE_exp,1,20,0.8000,0.1500,0.8000,0.8000,0.0000,0.21206373,0.19400496,0.19770768,0.44464331
