### task_name: approx
### 3 5
### input_signal_factor [2.02764e-312, 2.23041e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_ikeda,1,50,0.7000,9.5000,0.8200,0.2400,3.0000,0.27814391,0.29490460,0.28822634,0.53686715
TDE_ikeda,1,50,0.8000,9.5000,0.7800,0.2600,5.0000,0.61049338,0.63130415,0.63193290,0.79494207
TDE_ikeda,1,50,0.9000,10.0000,0.7800,0.3800,0.0000,0.87376711,0.90400970,0.90587809,0.95177628
TDE_ikeda,1,50,1.0000,9.5000,0.9000,0.2800,9.0000,0.99455211,0.99739643,1.00339613,1.00169663
TDE_ikeda,2,50,0.0000,5.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TDE_ikeda,2,50,0.1000,8.0000,0.9800,0.3000,0.0000,0.00139979,0.00145918,0.00153279,0.03915085
TDE_ikeda,2,50,0.2000,8.0000,0.9800,0.3200,0.0000,0.00248881,0.00252933,0.00252351,0.05023460
TDE_ikeda,2,50,0.3000,8.0000,0.9800,0.2800,0.0000,0.00469893,0.00488499,0.00514788,0.07174875
TDE_ikeda,2,50,0.4000,7.5000,1.0600,0.2800,0.0000,0.02570376,0.02786664,0.02706803,0.16452365
TDE_ikeda,2,50,0.5000,8.0000,0.9800,0.4000,1.0000,0.04318926,0.04597625,0.04497236,0.21206688
TDE_ikeda,2,50,0.6000,9.0000,0.8600,0.3000,2.0000,0.10558689,0.11067498,0.10910484,0.33031022
TDE_ikeda,2,50,0.7000,7.5000,1.0200,0.3800,2.0000,0.37010218,0.38094301,0.37193823,0.60986739
TDE_ikeda,2,50,0.8000,9.0000,0.8600,0.2600,0.0000,0.63707129,0.65043810,0.64249027,0.80155491
TDE_ikeda,2,50,0.9000,7.0000,0.9800,0.4000,7.0000,0.96154059,0.97690789,0.97684570,0.98835505
TDE_ikeda,2,50,1.0000,8.0000,0.7800,0.2800,8.0000,0.99109544,0.99793154,1.00375942,1.00187795
