### task_name: narma
### 20 0
### input_signal_factor [0.4, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_ikeda,1,300,0.0000,0.4000,0.2200,0.7600,1.0000,0.99796783,1.02195025,1.00016357,1.00008178
TDE_ikeda,1,300,0.1000,0.4400,0.3400,0.7600,0.0000,0.25697094,0.24188326,0.26736016,0.51706882
TDE_ikeda,1,300,0.2000,0.4000,0.2600,0.8400,0.0000,0.24513165,0.23801896,0.26179429,0.51165837
TDE_ikeda,1,300,0.3000,0.4600,0.2200,0.8400,0.0000,0.24560914,0.24210303,0.26360962,0.51342928
TDE_ikeda,1,300,0.4000,0.4600,0.2200,0.8400,0.0000,0.24846115,0.24348151,0.26350869,0.51333097
TDE_ikeda,1,300,0.5000,0.4800,0.3800,0.8800,1.0000,0.25300158,0.24625523,0.26593476,0.51568863
TDE_ikeda,1,300,0.6000,0.4200,0.3000,0.8800,1.0000,0.25927081,0.24922250,0.26847724,0.51814789
TDE_ikeda,1,300,0.7000,0.4200,0.3000,0.8800,1.0000,0.26028176,0.25497070,0.26973336,0.51935860
TDE_ikeda,1,300,0.8000,0.4400,0.2400,0.8800,1.0000,0.26084925,0.25511970,0.27283658,0.52233761
TDE_ikeda,1,300,0.9000,0.5200,0.3200,0.8800,0.0000,0.25500699,0.25786997,0.27369008,0.52315397
TDE_ikeda,1,300,1.0000,0.4600,0.3200,0.8800,0.0000,0.26444546,0.26251903,0.27600684,0.52536353
TDE_ikeda,2,300,0.0000,0.4000,0.2200,0.7600,1.0000,0.99796783,1.02195025,1.00016357,1.00008178
TDE_ikeda,2,300,0.1000,0.5200,0.2800,0.7600,0.0000,0.25205315,0.24270264,0.26700279,0.51672313
TDE_ikeda,2,300,0.2000,0.5200,0.2600,0.8000,0.0000,0.24638451,0.23796781,0.25834227,0.50827381
TDE_ikeda,2,300,0.3000,0.4400,0.2600,0.8400,0.0000,0.24626517,0.23739909,0.25848680,0.50841597
TDE_ikeda,2,300,0.4000,0.6000,0.2200,0.8800,0.0000,0.24222246,0.24521670,0.26273785,0.51257960
TDE_ikeda,2,300,0.5000,0.4800,0.2400,0.8400,0.0000,0.25045153,0.24607719,0.26315609,0.51298741
TDE_ikeda,2,300,0.6000,0.5400,0.2800,0.8800,0.0000,0.24858672,0.24939817,0.26415950,0.51396450
TDE_ikeda,2,300,0.7000,0.4000,0.2200,0.8800,0.0000,0.25369912,0.25269909,0.27398085,0.52343180
TDE_ikeda,2,300,0.8000,0.4000,0.3400,0.8800,1.0000,0.26281391,0.25562079,0.27120012,0.52076877
TDE_ikeda,2,300,0.9000,0.4400,0.3600,0.8800,0.0000,0.25646773,0.25807920,0.26940274,0.51904021
TDE_ikeda,2,300,1.0000,0.4600,0.3800,0.8800,0.0000,0.25763944,0.26023098,0.27442994,0.52386061
