### task_name: laser
### 1 0
### input_signal_factor [4.36201e-312, 4.79821e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_ikeda,1,100,0.7000,1.6000,0.9400,0.4000,0.0000,0.00356823,0.00458156,0.01401529,0.11838620
TD_ikeda,1,100,0.8000,2.0000,0.8200,0.4000,0.0000,0.00445639,0.00495908,0.01610005,0.12688598
TD_ikeda,1,100,0.9000,0.8000,0.9800,0.4000,0.0000,0.00510841,0.00570782,0.01564485,0.12507937
TD_ikeda,1,100,1.0000,0.8000,0.9400,0.4000,0.0000,0.00661056,0.00713477,0.01334545,0.11552253
TD_ikeda,2,100,0.0000,0.6000,0.7400,0.2200,3.0000,0.99943699,0.99938384,0.99932960,0.99966475
TD_ikeda,2,100,0.1000,0.8000,0.9400,0.3800,0.0000,0.00875671,0.00797438,0.02679682,0.16369735
TD_ikeda,2,100,0.2000,1.0000,0.9000,0.4000,0.0000,0.00420622,0.00386824,0.01410424,0.11876129
TD_ikeda,2,100,0.3000,1.2000,0.8600,0.4000,0.0000,0.00345898,0.00321412,0.01519479,0.12326717
TD_ikeda,2,100,0.4000,0.6000,1.0600,0.4000,0.0000,0.00341748,0.00314341,0.01206310,0.10983214
TD_ikeda,2,100,0.5000,2.0000,0.8600,0.4000,0.0000,0.00312698,0.00352485,0.01440586,0.12002440
TD_ikeda,2,100,0.6000,1.0000,0.8200,0.3800,0.0000,0.00334739,0.00376663,0.00987821,0.09938917
TD_ikeda,2,100,0.7000,1.4000,1.1000,0.4000,0.0000,0.00354165,0.00478713,0.01504688,0.12266571
TD_ikeda,2,100,0.8000,1.6000,0.8600,0.3800,0.0000,0.00400242,0.00518347,0.01211390,0.11006315
TD_ikeda,2,100,0.9000,1.0000,0.7400,0.4000,0.0000,0.00554100,0.00590841,0.01403603,0.11847374
TD_ikeda,2,100,1.0000,1.4000,1.0200,0.4000,0.0000,0.00602646,0.00730974,0.01451706,0.12048678
