### task_name: approx
### 5 1.5
### input_signal_factor [5.4445e-313, 5.98895e-312]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_ikeda,1,100,0.1000,7.0000,0.3200,0.9000,0.0000,0.01216660,0.01239693,0.01316899,0.11475622
TD_ikeda,1,100,0.2000,10.0000,0.2400,0.9000,0.0000,0.03784332,0.04001263,0.04030421,0.20075909
TD_ikeda,1,100,0.3000,11.0000,0.3800,0.9500,0.0000,0.04793900,0.04781241,0.05240942,0.22893104
TD_ikeda,1,100,0.4000,7.0000,0.3400,1.0000,0.0000,0.06608369,0.06860313,0.07318881,0.27053430
TD_ikeda,1,100,0.5000,10.0000,0.2600,0.9000,0.0000,0.09990831,0.11223271,0.11274325,0.33577261
TD_ikeda,1,100,0.6000,11.0000,0.2400,0.9000,0.0000,0.32947388,0.36003997,0.36038496,0.60032071
TD_ikeda,1,100,0.7000,8.0000,0.2400,0.8500,3.0000,0.52592720,0.60645201,0.61037650,0.78126596
TD_ikeda,1,100,0.8000,7.0000,0.3200,0.9000,0.0000,0.63354990,0.68823390,0.69864527,0.83585003
TD_ikeda,1,100,0.9000,7.0000,0.2200,0.9500,5.0000,0.70153572,0.77960409,0.78943820,0.88850335
TD_ikeda,1,100,1.0000,9.0000,0.2400,0.8500,0.0000,0.74348348,0.78943631,0.81418504,0.90232202
TD_ikeda,2,100,0.0000,6.0000,0.2200,0.5500,9.0000,0.99999969,1.00135012,1.00166142,1.00083037
TD_ikeda,2,100,0.1000,7.0000,0.3200,0.9500,0.0000,0.01420509,0.01469403,0.01521929,0.12336649
TD_ikeda,2,100,0.2000,6.0000,0.4000,0.8500,0.0000,0.02547876,0.02628153,0.02796164,0.16721736
TD_ikeda,2,100,0.3000,12.0000,0.2200,0.8500,0.0000,0.09990710,0.10598749,0.11137622,0.33373076
TD_ikeda,2,100,0.4000,7.0000,0.3200,0.8500,0.0000,0.11695466,0.12587571,0.12916906,0.35940097
TD_ikeda,2,100,0.5000,8.0000,0.3600,0.6000,0.0000,0.20787838,0.23058575,0.23474631,0.48450625
TD_ikeda,2,100,0.6000,12.0000,0.2400,0.8500,0.0000,0.23572548,0.27323139,0.27695936,0.52626929
TD_ikeda,2,100,0.7000,6.0000,0.3800,0.9000,0.0000,0.34528602,0.37544851,0.39051572,0.62491257
TD_ikeda,2,100,0.8000,6.0000,0.3200,0.8500,0.0000,0.67606761,0.72296054,0.75329250,0.86792425
TD_ikeda,2,100,0.9000,6.0000,0.2600,0.8500,0.0000,0.67277336,0.74722735,0.73755726,0.85881154
TD_ikeda,2,100,1.0000,7.0000,0.2200,0.8500,4.0000,0.68497711,0.76325078,0.76035415,0.87198288
