### task_name: laser
### 1 0
### input_signal_factor [1.13901e-312, 1.25291e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_ikeda,1,100,0.8000,1.1600,0.6400,1.4400,1.0000,0.00355606,0.00340550,0.02399642,0.02085118
TD_ikeda,1,100,0.9000,1.1600,0.7000,1.4200,1.0000,0.00405643,0.00415384,0.01342215,0.01804020
TD_ikeda,1,100,1.0000,1.0000,0.7000,1.4600,1.0000,0.00462797,0.00457262,0.01144213,0.01722475
TD_ikeda,2,100,0.0000,0.8000,0.5200,1.4200,5.0000,2.40751393,2.57847034,2.87349390,inf
TD_ikeda,2,100,0.1000,1.0800,0.6600,1.4200,0.0000,0.00860370,0.00866746,0.02844712,0.02205701
TD_ikeda,2,100,0.2000,1.0800,0.7000,1.5200,0.0000,0.00478443,0.00468069,0.01561945,0.01769961
TD_ikeda,2,100,0.3000,1.0800,0.5400,1.5400,0.0000,0.00369535,0.00351100,0.02763801,0.02164405
TD_ikeda,2,100,0.4000,0.9200,0.7000,1.5400,0.0000,0.00293209,0.00304673,0.02993004,0.02145112
TD_ikeda,2,100,0.5000,0.8800,0.6800,1.4600,0.0000,0.00320915,0.00315912,0.02580737,0.02148118
TD_ikeda,2,100,0.6000,1.0400,0.7000,1.4200,0.0000,0.00271054,0.00300114,0.02006101,0.01916439
TD_ikeda,2,100,0.7000,1.2000,0.6200,1.4200,0.0000,0.00301413,0.00329540,0.02567805,0.02085963
TD_ikeda,2,100,0.8000,1.1600,0.6600,1.5000,1.0000,0.00352380,0.00367995,0.01819521,0.01901023
TD_ikeda,2,100,0.9000,1.1200,0.6600,1.4200,1.0000,0.00421983,0.00459402,0.01291168,0.01795795
TD_ikeda,2,100,1.0000,1.1200,0.6200,1.4400,1.0000,0.00542785,0.00595331,0.01289882,0.01854742
